Close_336_Hours_Ago,Close_335_Hours_Ago,Close_334_Hours_Ago,Close_333_Hours_Ago,Close_332_Hours_Ago,Close_331_Hours_Ago,Close_330_Hours_Ago,Close_329_Hours_Ago,Close_328_Hours_Ago,Close_327_Hours_Ago,Close_326_Hours_Ago,Close_325_Hours_Ago,Close_324_Hours_Ago,Close_323_Hours_Ago,Close_322_Hours_Ago,Close_321_Hours_Ago,Close_320_Hours_Ago,Close_319_Hours_Ago,Close_318_Hours_Ago,Close_317_Hours_Ago,Close_316_Hours_Ago,Close_315_Hours_Ago,Close_314_Hours_Ago,Close_313_Hours_Ago,Close_312_Hours_Ago,Close_311_Hours_Ago,Close_310_Hours_Ago,Close_309_Hours_Ago,Close_308_Hours_Ago,Close_307_Hours_Ago,Close_306_Hours_Ago,Close_305_Hours_Ago,Close_304_Hours_Ago,Close_303_Hours_Ago,Close_302_Hours_Ago,Close_301_Hours_Ago,Close_300_Hours_Ago,Close_299_Hours_Ago,Close_298_Hours_Ago,Close_297_Hours_Ago,Close_296_Hours_Ago,Close_295_Hours_Ago,Close_294_Hours_Ago,Close_293_Hours_Ago,Close_292_Hours_Ago,Close_291_Hours_Ago,Close_290_Hours_Ago,Close_289_Hours_Ago,Close_288_Hours_Ago,Close_287_Hours_Ago,Close_286_Hours_Ago,Close_285_Hours_Ago,Close_284_Hours_Ago,Close_283_Hours_Ago,Close_282_Hours_Ago,Close_281_Hours_Ago,Close_280_Hours_Ago,Close_279_Hours_Ago,Close_278_Hours_Ago,Close_277_Hours_Ago,Close_276_Hours_Ago,Close_275_Hours_Ago,Close_274_Hours_Ago,Close_273_Hours_Ago,Close_272_Hours_Ago,Close_271_Hours_Ago,Close_270_Hours_Ago,Close_269_Hours_Ago,Close_268_Hours_Ago,Close_267_Hours_Ago,Close_266_Hours_Ago,Close_265_Hours_Ago,Close_264_Hours_Ago,Close_263_Hours_Ago,Close_262_Hours_Ago,Close_261_Hours_Ago,Close_260_Hours_Ago,Close_259_Hours_Ago,Close_258_Hours_Ago,Close_257_Hours_Ago,Close_256_Hours_Ago,Close_255_Hours_Ago,Close_254_Hours_Ago,Close_253_Hours_Ago,Close_252_Hours_Ago,Close_251_Hours_Ago,Close_250_Hours_Ago,Close_249_Hours_Ago,Close_248_Hours_Ago,Close_247_Hours_Ago,Close_246_Hours_Ago,Close_245_Hours_Ago,Close_244_Hours_Ago,Close_243_Hours_Ago,Close_242_Hours_Ago,Close_241_Hours_Ago,Close_240_Hours_Ago,Close_239_Hours_Ago,Close_238_Hours_Ago,Close_237_Hours_Ago,Close_236_Hours_Ago,Close_235_Hours_Ago,Close_234_Hours_Ago,Close_233_Hours_Ago,Close_232_Hours_Ago,Close_231_Hours_Ago,Close_230_Hours_Ago,Close_229_Hours_Ago,Close_228_Hours_Ago,Close_227_Hours_Ago,Close_226_Hours_Ago,Close_225_Hours_Ago,Close_224_Hours_Ago,Close_223_Hours_Ago,Close_222_Hours_Ago,Close_221_Hours_Ago,Close_220_Hours_Ago,Close_219_Hours_Ago,Close_218_Hours_Ago,Close_217_Hours_Ago,Close_216_Hours_Ago,Close_215_Hours_Ago,Close_214_Hours_Ago,Close_213_Hours_Ago,Close_212_Hours_Ago,Close_211_Hours_Ago,Close_210_Hours_Ago,Close_209_Hours_Ago,Close_208_Hours_Ago,Close_207_Hours_Ago,Close_206_Hours_Ago,Close_205_Hours_Ago,Close_204_Hours_Ago,Close_203_Hours_Ago,Close_202_Hours_Ago,Close_201_Hours_Ago,Close_200_Hours_Ago,Close_199_Hours_Ago,Close_198_Hours_Ago,Close_197_Hours_Ago,Close_196_Hours_Ago,Close_195_Hours_Ago,Close_194_Hours_Ago,Close_193_Hours_Ago,Close_192_Hours_Ago,Close_191_Hours_Ago,Close_190_Hours_Ago,Close_189_Hours_Ago,Close_188_Hours_Ago,Close_187_Hours_Ago,Close_186_Hours_Ago,Close_185_Hours_Ago,Close_184_Hours_Ago,Close_183_Hours_Ago,Close_182_Hours_Ago,Close_181_Hours_Ago,Close_180_Hours_Ago,Close_179_Hours_Ago,Close_178_Hours_Ago,Close_177_Hours_Ago,Close_176_Hours_Ago,Close_175_Hours_Ago,Close_174_Hours_Ago,Close_173_Hours_Ago,Close_172_Hours_Ago,Close_171_Hours_Ago,Close_170_Hours_Ago,Close_169_Hours_Ago,Close_168_Hours_Ago,Close_167_Hours_Ago,Close_166_Hours_Ago,Close_165_Hours_Ago,Close_164_Hours_Ago,Close_163_Hours_Ago,Close_162_Hours_Ago,Close_161_Hours_Ago,Close_160_Hours_Ago,Close_159_Hours_Ago,Close_158_Hours_Ago,Close_157_Hours_Ago,Close_156_Hours_Ago,Close_155_Hours_Ago,Close_154_Hours_Ago,Close_153_Hours_Ago,Close_152_Hours_Ago,Close_151_Hours_Ago,Close_150_Hours_Ago,Close_149_Hours_Ago,Close_148_Hours_Ago,Close_147_Hours_Ago,Close_146_Hours_Ago,Close_145_Hours_Ago,Close_144_Hours_Ago,Close_143_Hours_Ago,Close_142_Hours_Ago,Close_141_Hours_Ago,Close_140_Hours_Ago,Close_139_Hours_Ago,Close_138_Hours_Ago,Close_137_Hours_Ago,Close_136_Hours_Ago,Close_135_Hours_Ago,Close_134_Hours_Ago,Close_133_Hours_Ago,Close_132_Hours_Ago,Close_131_Hours_Ago,Close_130_Hours_Ago,Close_129_Hours_Ago,Close_128_Hours_Ago,Close_127_Hours_Ago,Close_126_Hours_Ago,Close_125_Hours_Ago,Close_124_Hours_Ago,Close_123_Hours_Ago,Close_122_Hours_Ago,Close_121_Hours_Ago,Close_120_Hours_Ago,Close_119_Hours_Ago,Close_118_Hours_Ago,Close_117_Hours_Ago,Close_116_Hours_Ago,Close_115_Hours_Ago,Close_114_Hours_Ago,Close_113_Hours_Ago,Close_112_Hours_Ago,Close_111_Hours_Ago,Close_110_Hours_Ago,Close_109_Hours_Ago,Close_108_Hours_Ago,Close_107_Hours_Ago,Close_106_Hours_Ago,Close_105_Hours_Ago,Close_104_Hours_Ago,Close_103_Hours_Ago,Close_102_Hours_Ago,Close_101_Hours_Ago,Close_100_Hours_Ago,Close_99_Hours_Ago,Close_98_Hours_Ago,Close_97_Hours_Ago,Close_96_Hours_Ago,Close_95_Hours_Ago,Close_94_Hours_Ago,Close_93_Hours_Ago,Close_92_Hours_Ago,Close_91_Hours_Ago,Close_90_Hours_Ago,Close_89_Hours_Ago,Close_88_Hours_Ago,Close_87_Hours_Ago,Close_86_Hours_Ago,Close_85_Hours_Ago,Close_84_Hours_Ago,Close_83_Hours_Ago,Close_82_Hours_Ago,Close_81_Hours_Ago,Close_80_Hours_Ago,Close_79_Hours_Ago,Close_78_Hours_Ago,Close_77_Hours_Ago,Close_76_Hours_Ago,Close_75_Hours_Ago,Close_74_Hours_Ago,Close_73_Hours_Ago,Close_72_Hours_Ago,Close_71_Hours_Ago,Close_70_Hours_Ago,Close_69_Hours_Ago,Close_68_Hours_Ago,Close_67_Hours_Ago,Close_66_Hours_Ago,Close_65_Hours_Ago,Close_64_Hours_Ago,Close_63_Hours_Ago,Close_62_Hours_Ago,Close_61_Hours_Ago,Close_60_Hours_Ago,Close_59_Hours_Ago,Close_58_Hours_Ago,Close_57_Hours_Ago,Close_56_Hours_Ago,Close_55_Hours_Ago,Close_54_Hours_Ago,Close_53_Hours_Ago,Close_52_Hours_Ago,Close_51_Hours_Ago,Close_50_Hours_Ago,Close_49_Hours_Ago,Close_48_Hours_Ago,Close_47_Hours_Ago,Close_46_Hours_Ago,Close_45_Hours_Ago,Close_44_Hours_Ago,Close_43_Hours_Ago,Close_42_Hours_Ago,Close_41_Hours_Ago,Close_40_Hours_Ago,Close_39_Hours_Ago,Close_38_Hours_Ago,Close_37_Hours_Ago,Close_36_Hours_Ago,Close_35_Hours_Ago,Close_34_Hours_Ago,Close_33_Hours_Ago,Close_32_Hours_Ago,Close_31_Hours_Ago,Close_30_Hours_Ago,Close_29_Hours_Ago,Close_28_Hours_Ago,Close_27_Hours_Ago,Close_26_Hours_Ago,Close_25_Hours_Ago,Close_24_Hours_Ago,Close_23_Hours_Ago,Close_22_Hours_Ago,Close_21_Hours_Ago,Close_20_Hours_Ago,Close_19_Hours_Ago,Close_18_Hours_Ago,Close_17_Hours_Ago,Close_16_Hours_Ago,Close_15_Hours_Ago,Close_14_Hours_Ago,Close_13_Hours_Ago,Close_12_Hours_Ago,Close_11_Hours_Ago,Close_10_Hours_Ago,Close_9_Hours_Ago,Close_8_Hours_Ago,Close_7_Hours_Ago,Close_6_Hours_Ago,Close_5_Hours_Ago,Close_4_Hours_Ago,Close_3_Hours_Ago,Close_2_Hours_Ago,Close_1_Hours_Ago,PredictionTargetDate
45128.54,45000.74,44972.8,45156.5,45341.12,45299.77,45286.95,45203.08,45184.54,45344.02,45027.43,45219.26,45358.71,45163.58,43737.06,42815.1,42568.41,42206.31,43017.35,43025.7,42931.89,42263.16,42613.07,42739.95,42943.2,42764.33,42862.44,42899.27,42736.8,43168.23,43138.05,43187.16,43218.7,43193.14,42795.01,42880.65,43048.96,43121.14,43226.07,43430.62,43391.03,43713.68,44095.63,43966.02,44052.54,44100.66,44006.83,44163.05,44489.99,44368.33,44193.29,44268.78,43440.98,43552.12,43511.08,43627.22,43675.01,43880.41,43810.31,43953.39,44179.74,43657.49,43808.86,43917.82,44026.64,43517.5,43525.45,43256.79,43642.56,43643.66,43623.3,43985.82,43974.15,44009.61,44186.59,44108.38,44013.3,43946.91,43973.32,43891.9,43739.15,43496.42,43696.57,43736.14,43685.66,43725.13,43705.54,43645.2,43733.91,43859.42,43901.64,43901.82,43998.26,44028.64,43939.48,43857.88,43919.4,43907.26,43992.44,44147.42,43996.3,43962.7,43970.54,44025.32,43912.15,44052.32,44114.27,44046.42,43964.01,43988.31,44092.19,44121.29,44425.07,44432.69,44078.77,43951.76,44092.18,44129.94,44274.65,44147.01,44257.18,43892.05,43950.28,43653.23,43741.5,43399.33,43539.23,43617.94,43661.1,43931.51,43994.5,43886.18,43744.96,44105.02,44658.71,45167.92,44958.8,44825.46,45002.43,44981.26,45710.21,47031.31,47030.2,46815.29,47116.0,47044.02,46995.1,46706.42,46584.99,46814.13,46964.72,46829.65,46742.78,46813.77,46847.83,46573.46,46515.62,46464.36,46643.78,46193.87,46858.17,46574.36,46876.36,46921.73,46738.77,46657.29,46890.1,46651.31,45419.45,46278.06,46124.08,45861.33,45941.48,45995.5,46132.33,45981.19,45981.95,46026.56,45768.43,45338.99,45674.25,45552.0,45526.41,44687.73,45124.46,44866.8,45557.32,45317.86,46414.8,46554.78,46518.14,46144.39,45946.36,46928.33,46666.11,46690.37,46525.87,46571.95,46513.73,46411.68,46079.26,45912.79,46102.74,46281.31,46222.33,46869.49,47076.78,47471.92,47363.38,48633.4,46702.94,45936.39,46477.9,46608.55,46698.61,46289.15,46160.99,46411.76,46342.66,46293.97,46143.21,46145.0,46000.0,45956.16,46193.2,46106.64,46033.88,45880.44,45928.55,46066.29,45953.91,45867.7,45778.12,45440.11,44378.39,43538.08,43674.41,43415.67,43422.8,43648.18,43420.37,42484.61,42773.03,42786.61,42651.61,42526.02,42600.5,42829.03,43091.24,43142.33,43096.5,43167.46,42916.63,42689.38,42610.82,42676.3,42732.22,42847.17,43142.62,42886.74,42890.19,42787.16,42775.81,42858.62,42956.11,42982.97,42839.33,42679.2,42765.02,42762.37,42666.9,42567.13,42737.8,42983.48,42998.66,42983.12,43045.03,42877.67,42814.52,42746.17,42876.71,42807.68,42895.52,42915.41,42962.24,42881.78,42637.45,42484.97,42526.05,42249.89,41697.33,42260.9,42253.33,42379.79,42551.44,42585.41,42727.84,42634.68,42689.78,42646.1,42718.43,42535.96,42677.05,42643.8,42831.8,42173.26,42249.31,42492.02,42668.97,42979.1,42951.22,42924.82,42685.1,42588.65,42490.16,42565.99,42543.93,42666.84,42883.79,42755.56,42725.63,42698.63,42743.94,42972.19,42887.79,42827.58,42862.62,43123.57,42770.51,42674.65,43242.02,43247.55,43040.87,43023.76,43144.79,43170.0,2024-01-16 21:00:00
45000.74,44972.8,45156.5,45341.12,45299.77,45286.95,45203.08,45184.54,45344.02,45027.43,45219.26,45358.71,45163.58,43737.06,42815.1,42568.41,42206.31,43017.35,43025.7,42931.89,42263.16,42613.07,42739.95,42943.2,42764.33,42862.44,42899.27,42736.8,43168.23,43138.05,43187.16,43218.7,43193.14,42795.01,42880.65,43048.96,43121.14,43226.07,43430.62,43391.03,43713.68,44095.63,43966.02,44052.54,44100.66,44006.83,44163.05,44489.99,44368.33,44193.29,44268.78,43440.98,43552.12,43511.08,43627.22,43675.01,43880.41,43810.31,43953.39,44179.74,43657.49,43808.86,43917.82,44026.64,43517.5,43525.45,43256.79,43642.56,43643.66,43623.3,43985.82,43974.15,44009.61,44186.59,44108.38,44013.3,43946.91,43973.32,43891.9,43739.15,43496.42,43696.57,43736.14,43685.66,43725.13,43705.54,43645.2,43733.91,43859.42,43901.64,43901.82,43998.26,44028.64,43939.48,43857.88,43919.4,43907.26,43992.44,44147.42,43996.3,43962.7,43970.54,44025.32,43912.15,44052.32,44114.27,44046.42,43964.01,43988.31,44092.19,44121.29,44425.07,44432.69,44078.77,43951.76,44092.18,44129.94,44274.65,44147.01,44257.18,43892.05,43950.28,43653.23,43741.5,43399.33,43539.23,43617.94,43661.1,43931.51,43994.5,43886.18,43744.96,44105.02,44658.71,45167.92,44958.8,44825.46,45002.43,44981.26,45710.21,47031.31,47030.2,46815.29,47116.0,47044.02,46995.1,46706.42,46584.99,46814.13,46964.72,46829.65,46742.78,46813.77,46847.83,46573.46,46515.62,46464.36,46643.78,46193.87,46858.17,46574.36,46876.36,46921.73,46738.77,46657.29,46890.1,46651.31,45419.45,46278.06,46124.08,45861.33,45941.48,45995.5,46132.33,45981.19,45981.95,46026.56,45768.43,45338.99,45674.25,45552.0,45526.41,44687.73,45124.46,44866.8,45557.32,45317.86,46414.8,46554.78,46518.14,46144.39,45946.36,46928.33,46666.11,46690.37,46525.87,46571.95,46513.73,46411.68,46079.26,45912.79,46102.74,46281.31,46222.33,46869.49,47076.78,47471.92,47363.38,48633.4,46702.94,45936.39,46477.9,46608.55,46698.61,46289.15,46160.99,46411.76,46342.66,46293.97,46143.21,46145.0,46000.0,45956.16,46193.2,46106.64,46033.88,45880.44,45928.55,46066.29,45953.91,45867.7,45778.12,45440.11,44378.39,43538.08,43674.41,43415.67,43422.8,43648.18,43420.37,42484.61,42773.03,42786.61,42651.61,42526.02,42600.5,42829.03,43091.24,43142.33,43096.5,43167.46,42916.63,42689.38,42610.82,42676.3,42732.22,42847.17,43142.62,42886.74,42890.19,42787.16,42775.81,42858.62,42956.11,42982.97,42839.33,42679.2,42765.02,42762.37,42666.9,42567.13,42737.8,42983.48,42998.66,42983.12,43045.03,42877.67,42814.52,42746.17,42876.71,42807.68,42895.52,42915.41,42962.24,42881.78,42637.45,42484.97,42526.05,42249.89,41697.33,42260.9,42253.33,42379.79,42551.44,42585.41,42727.84,42634.68,42689.78,42646.1,42718.43,42535.96,42677.05,42643.8,42831.8,42173.26,42249.31,42492.02,42668.97,42979.1,42951.22,42924.82,42685.1,42588.65,42490.16,42565.99,42543.93,42666.84,42883.79,42755.56,42725.63,42698.63,42743.94,42972.19,42887.79,42827.58,42862.62,43123.57,42770.51,42674.65,43242.02,43247.55,43040.87,43023.76,43144.79,43170.0,43428.79,2024-01-16 22:00:00
44972.8,45156.5,45341.12,45299.77,45286.95,45203.08,45184.54,45344.02,45027.43,45219.26,45358.71,45163.58,43737.06,42815.1,42568.41,42206.31,43017.35,43025.7,42931.89,42263.16,42613.07,42739.95,42943.2,42764.33,42862.44,42899.27,42736.8,43168.23,43138.05,43187.16,43218.7,43193.14,42795.01,42880.65,43048.96,43121.14,43226.07,43430.62,43391.03,43713.68,44095.63,43966.02,44052.54,44100.66,44006.83,44163.05,44489.99,44368.33,44193.29,44268.78,43440.98,43552.12,43511.08,43627.22,43675.01,43880.41,43810.31,43953.39,44179.74,43657.49,43808.86,43917.82,44026.64,43517.5,43525.45,43256.79,43642.56,43643.66,43623.3,43985.82,43974.15,44009.61,44186.59,44108.38,44013.3,43946.91,43973.32,43891.9,43739.15,43496.42,43696.57,43736.14,43685.66,43725.13,43705.54,43645.2,43733.91,43859.42,43901.64,43901.82,43998.26,44028.64,43939.48,43857.88,43919.4,43907.26,43992.44,44147.42,43996.3,43962.7,43970.54,44025.32,43912.15,44052.32,44114.27,44046.42,43964.01,43988.31,44092.19,44121.29,44425.07,44432.69,44078.77,43951.76,44092.18,44129.94,44274.65,44147.01,44257.18,43892.05,43950.28,43653.23,43741.5,43399.33,43539.23,43617.94,43661.1,43931.51,43994.5,43886.18,43744.96,44105.02,44658.71,45167.92,44958.8,44825.46,45002.43,44981.26,45710.21,47031.31,47030.2,46815.29,47116.0,47044.02,46995.1,46706.42,46584.99,46814.13,46964.72,46829.65,46742.78,46813.77,46847.83,46573.46,46515.62,46464.36,46643.78,46193.87,46858.17,46574.36,46876.36,46921.73,46738.77,46657.29,46890.1,46651.31,45419.45,46278.06,46124.08,45861.33,45941.48,45995.5,46132.33,45981.19,45981.95,46026.56,45768.43,45338.99,45674.25,45552.0,45526.41,44687.73,45124.46,44866.8,45557.32,45317.86,46414.8,46554.78,46518.14,46144.39,45946.36,46928.33,46666.11,46690.37,46525.87,46571.95,46513.73,46411.68,46079.26,45912.79,46102.74,46281.31,46222.33,46869.49,47076.78,47471.92,47363.38,48633.4,46702.94,45936.39,46477.9,46608.55,46698.61,46289.15,46160.99,46411.76,46342.66,46293.97,46143.21,46145.0,46000.0,45956.16,46193.2,46106.64,46033.88,45880.44,45928.55,46066.29,45953.91,45867.7,45778.12,45440.11,44378.39,43538.08,43674.41,43415.67,43422.8,43648.18,43420.37,42484.61,42773.03,42786.61,42651.61,42526.02,42600.5,42829.03,43091.24,43142.33,43096.5,43167.46,42916.63,42689.38,42610.82,42676.3,42732.22,42847.17,43142.62,42886.74,42890.19,42787.16,42775.81,42858.62,42956.11,42982.97,42839.33,42679.2,42765.02,42762.37,42666.9,42567.13,42737.8,42983.48,42998.66,42983.12,43045.03,42877.67,42814.52,42746.17,42876.71,42807.68,42895.52,42915.41,42962.24,42881.78,42637.45,42484.97,42526.05,42249.89,41697.33,42260.9,42253.33,42379.79,42551.44,42585.41,42727.84,42634.68,42689.78,42646.1,42718.43,42535.96,42677.05,42643.8,42831.8,42173.26,42249.31,42492.02,42668.97,42979.1,42951.22,42924.82,42685.1,42588.65,42490.16,42565.99,42543.93,42666.84,42883.79,42755.56,42725.63,42698.63,42743.94,42972.19,42887.79,42827.58,42862.62,43123.57,42770.51,42674.65,43242.02,43247.55,43040.87,43023.76,43144.79,43170.0,43428.79,43200.02,2024-01-16 23:00:00
